[29-Dec-2015 22:29:36 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:30:27 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:30:35 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:34:07 UTC] PHP Catchable fatal error:  Object of class WP_Query could not be converted to string in /Applications/MAMP/htdocs/rsk/wp-content/themes/bootstrap_tm/page-bios.php on line 32
[29-Dec-2015 22:36:39 UTC] PHP Fatal error:  Cannot use object of type WP_Query as array in /Applications/MAMP/htdocs/rsk/wp-content/themes/bootstrap_tm/page-bios.php on line 32
[29-Dec-2015 22:38:27 UTC] PHP Notice:  Use of undefined constant posts - assumed 'posts' in /Applications/MAMP/htdocs/rsk/wp-content/themes/bootstrap_tm/page-bios.php on line 32
[29-Dec-2015 22:38:27 UTC] PHP Fatal error:  Cannot use object of type WP_Query as array in /Applications/MAMP/htdocs/rsk/wp-content/themes/bootstrap_tm/page-bios.php on line 32
[29-Dec-2015 22:38:32 UTC] PHP Fatal error:  Cannot use object of type WP_Query as array in /Applications/MAMP/htdocs/rsk/wp-content/themes/bootstrap_tm/page-bios.php on line 32
[29-Dec-2015 22:39:00 UTC] PHP Fatal error:  Call to undefined function reverse() in /Applications/MAMP/htdocs/rsk/wp-content/themes/bootstrap_tm/page-bios.php on line 32
[29-Dec-2015 22:39:05 UTC] PHP Parse error:  syntax error, unexpected '?>' in /Applications/MAMP/htdocs/rsk/wp-content/themes/bootstrap_tm/page-bios.php on line 32
[29-Dec-2015 22:39:07 UTC] PHP Parse error:  syntax error, unexpected '?>' in /Applications/MAMP/htdocs/rsk/wp-content/themes/bootstrap_tm/page-bios.php on line 32
[29-Dec-2015 22:39:10 UTC] PHP Parse error:  syntax error, unexpected ';' in /Applications/MAMP/htdocs/rsk/wp-content/themes/bootstrap_tm/page-bios.php on line 32
[29-Dec-2015 22:46:47 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:46:54 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:47:34 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:47:54 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:47:58 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:48:28 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:49:33 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:50:36 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:50:39 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:51:13 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:51:31 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:57:14 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:57:20 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:58:57 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:59:01 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 22:59:37 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:00:08 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:00:43 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:00:46 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:01:15 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:01:48 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:02:42 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:02:44 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:03:18 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:03:23 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:03:53 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:05:54 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:06:03 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:06:08 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:06:47 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:07:14 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:07:31 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:07:46 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:08:59 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:09:45 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:10:35 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:14:47 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:16:20 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:21:26 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:21:50 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:23:12 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:25:01 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:27:18 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:34:41 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:38:22 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[29-Dec-2015 23:39:21 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[30-Dec-2015 05:01:23 UTC] PHP Strict Standards:  Redefining already defined constructor for class WXR_Parser_Regex in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/parsers.php on line 408
[30-Dec-2015 05:01:23 UTC] PHP Strict Standards:  Declaration of WP_Import::bump_request_timeout() should be compatible with WP_Importer::bump_request_timeout($val) in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/wordpress-importer.php on line 38
[30-Dec-2015 05:01:26 UTC] PHP Strict Standards:  Redefining already defined constructor for class WXR_Parser_Regex in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/parsers.php on line 408
[30-Dec-2015 05:01:26 UTC] PHP Strict Standards:  Declaration of WP_Import::bump_request_timeout() should be compatible with WP_Importer::bump_request_timeout($val) in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/wordpress-importer.php on line 38
[30-Dec-2015 05:01:32 UTC] PHP Strict Standards:  Redefining already defined constructor for class WXR_Parser_Regex in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/parsers.php on line 408
[30-Dec-2015 05:01:32 UTC] PHP Strict Standards:  Declaration of WP_Import::bump_request_timeout() should be compatible with WP_Importer::bump_request_timeout($val) in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/wordpress-importer.php on line 38
[30-Dec-2015 05:01:38 UTC] PHP Strict Standards:  Redefining already defined constructor for class WXR_Parser_Regex in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/parsers.php on line 408
[30-Dec-2015 05:01:38 UTC] PHP Strict Standards:  Declaration of WP_Import::bump_request_timeout() should be compatible with WP_Importer::bump_request_timeout($val) in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/wordpress-importer.php on line 38
[30-Dec-2015 05:01:41 UTC] PHP Strict Standards:  Redefining already defined constructor for class WXR_Parser_Regex in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/parsers.php on line 408
[30-Dec-2015 05:01:41 UTC] PHP Strict Standards:  Declaration of WP_Import::bump_request_timeout() should be compatible with WP_Importer::bump_request_timeout($val) in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/wordpress-importer.php on line 38
[30-Dec-2015 05:01:55 UTC] PHP Strict Standards:  Redefining already defined constructor for class WXR_Parser_Regex in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/parsers.php on line 408
[30-Dec-2015 05:01:55 UTC] PHP Strict Standards:  Declaration of WP_Import::bump_request_timeout() should be compatible with WP_Importer::bump_request_timeout($val) in /Applications/MAMP/htdocs/rsk/wp-content/plugins/wordpress-importer/wordpress-importer.php on line 38
[30-Dec-2015 18:26:52 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[30-Dec-2015 18:27:05 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[31-Dec-2015 20:57:59 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[31-Dec-2015 21:00:13 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[31-Dec-2015 21:05:04 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[31-Dec-2015 21:05:57 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[31-Dec-2015 21:06:25 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[31-Dec-2015 21:07:23 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[31-Dec-2015 21:07:36 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
[31-Dec-2015 21:08:19 UTC] PHP Strict Standards:  Only variables should be assigned by reference in /Applications/MAMP/htdocs/rsk/wp-content/plugins/permalink-editor/index.php on line 392
